 Incident particle is a   Muon with M =   105.65839 MeV
 Index =  144:  shielding concrete
      Absorber with <Z/A> =  0.50274, density = 2.300          
 Sternheimer coef:  a     k=m_s   x_0    x_1    I[eV]   Cbar  delta0 
                 0.0751  3.5467  0.1301  3.0466  135.2  3.9464 0.00
 ( Restricted energy loss for Tcut = 0.05 MeV
 Table written with (1X, 1P9E10.3,0PF8.4,1pE10.3)          post-Born included in pair prod
 *** Results below 10 MeV are not dependable ***
      T         p     Ionization  brems     pair     photonuc  Radloss    dE/dx   CSDA Range dltterm dE/dx|_R
    [MeV]    [MeV/c]  -----------------------[MeV cm^2/g]------------------------  [g/cm^2]  --[MeV cm^2/g]--
  6.000E+02 6.977E+02 1.761E+00 1.737E-04 0.000E+00 3.172E-04 4.909E-04 1.762E+00 3.237E+02 -0.0880 1.305E+00
  7.000E+02 7.987E+02 1.781E+00 2.156E-04 0.000E+00 3.621E-04 5.778E-04 1.782E+00 3.801E+02 -0.0996 1.307E+00
  8.000E+02 8.995E+02 1.800E+00 2.595E-04 0.000E+00 4.071E-04 6.666E-04 1.801E+00 4.360E+02 -0.1104 1.309E+00
  9.000E+02 1.000E+03 1.817E+00 3.052E-04 0.000E+00 4.520E-04 7.572E-04 1.818E+00 4.912E+02 -0.1203 1.312E+00
  1.000E+03 1.101E+03 1.834E+00 3.525E-04 1.300E-05 4.970E-04 8.625E-04 1.834E+00 5.460E+02 -0.1297 1.315E+00
  1.200E+03 1.301E+03 1.863E+00 4.513E-04 8.055E-05 5.869E-04 1.119E-03 1.864E+00 6.541E+02 -0.1466 1.320E+00
  1.400E+03 1.502E+03 1.888E+00 5.551E-04 1.573E-04 6.768E-04 1.389E-03 1.889E+00 7.607E+02 -0.1618 1.324E+00
  1.700E+03 1.803E+03 1.920E+00 7.188E-04 2.872E-04 8.116E-04 1.818E-03 1.922E+00 9.181E+02 -0.1819 1.330E+00
  2.000E+03 2.103E+03 1.947E+00 8.905E-04 4.322E-04 9.497E-04 2.272E-03 1.949E+00 1.073E+03 -0.1996 1.335E+00
  2.500E+03 2.604E+03 1.984E+00 1.192E-03 7.015E-04 1.192E-03 3.085E-03 1.987E+00 1.327E+03 -0.2251 1.341E+00
  3.000E+03 3.104E+03 2.014E+00 1.508E-03 9.999E-04 1.437E-03 3.946E-03 2.018E+00 1.577E+03 -0.2468 1.346E+00
  3.500E+03 3.604E+03 2.039E+00 1.838E-03 1.322E-03 1.685E-03 4.846E-03 2.043E+00 1.823E+03 -0.2657 1.349E+00
  4.000E+03 4.104E+03 2.060E+00 2.179E-03 1.666E-03 1.935E-03 5.780E-03 2.066E+00 2.066E+03 -0.2826 1.352E+00
  4.500E+03 4.604E+03 2.078E+00 2.530E-03 2.028E-03 2.186E-03 6.745E-03 2.085E+00 2.307E+03 -0.2977 1.354E+00
  5.000E+03 5.105E+03 2.095E+00 2.891E-03 2.409E-03 2.434E-03 7.735E-03 2.103E+00 2.546E+03 -0.3115 1.356E+00
  5.500E+03 5.605E+03 2.109E+00 3.266E-03 2.815E-03 2.663E-03 8.744E-03 2.118E+00 2.783E+03 -0.3242 1.358E+00
  6.000E+03 6.105E+03 2.123E+00 3.648E-03 3.235E-03 2.891E-03 9.775E-03 2.132E+00 3.018E+03 -0.3358 1.360E+00
  7.000E+03 7.105E+03 2.146E+00 4.434E-03 4.116E-03 3.344E-03 1.189E-02 2.158E+00 3.484E+03 -0.3568 1.362E+00
  8.000E+03 8.105E+03 2.165E+00 5.244E-03 5.042E-03 3.795E-03 1.408E-02 2.179E+00 3.945E+03 -0.3753 1.364E+00
  9.000E+03 9.105E+03 2.182E+00 6.076E-03 6.008E-03 4.243E-03 1.633E-02 2.198E+00 4.402E+03 -0.3918 1.365E+00
  1.000E+04 1.011E+04 2.197E+00 6.928E-03 7.012E-03 4.688E-03 1.863E-02 2.216E+00 4.855E+03 -0.4068 1.366E+00
  1.200E+04 1.211E+04 2.222E+00 8.696E-03 9.161E-03 5.553E-03 2.341E-02 2.246E+00 5.752E+03 -0.4329 1.368E+00
  1.400E+04 1.411E+04 2.243E+00 1.052E-02 1.143E-02 6.407E-03 2.836E-02 2.271E+00 6.637E+03 -0.4553 1.369E+00
  1.700E+04 1.711E+04 2.268E+00 1.336E-02 1.500E-02 7.674E-03 3.604E-02 2.304E+00 7.948E+03 -0.4838 1.370E+00
  2.000E+04 2.011E+04 2.289E+00 1.630E-02 1.877E-02 8.925E-03 4.399E-02 2.333E+00 9.242E+03 -0.5079 1.371E+00
  2.500E+04 2.511E+04 2.317E+00 2.138E-02 2.552E-02 1.101E-02 5.790E-02 2.375E+00 1.137E+04 -0.5413 1.372E+00
  3.000E+04 3.011E+04 2.338E+00 2.664E-02 3.264E-02 1.307E-02 7.235E-02 2.411E+00 1.346E+04 -0.5689 1.372E+00
  3.500E+04 3.511E+04 2.357E+00 3.206E-02 4.008E-02 1.511E-02 8.724E-02 2.444E+00 1.551E+04 -0.5923 1.373E+00
  4.000E+04 4.011E+04 2.372E+00 3.760E-02 4.778E-02 1.713E-02 1.025E-01 2.474E+00 1.755E+04 -0.6126 1.373E+00
  4.500E+04 4.511E+04 2.385E+00 4.327E-02 5.572E-02 1.914E-02 1.181E-01 2.503E+00 1.956E+04 -0.6306 1.373E+00
  5.000E+04 5.011E+04 2.397E+00 4.903E-02 6.386E-02 2.114E-02 1.340E-01 2.531E+00 2.154E+04 -0.6468 1.373E+00
  5.500E+04 5.511E+04 2.408E+00 5.486E-02 7.204E-02 2.316E-02 1.501E-01 2.558E+00 2.351E+04 -0.6614 1.373E+00
  6.000E+04 6.011E+04 2.417E+00 6.077E-02 8.037E-02 2.518E-02 1.663E-01 2.583E+00 2.545E+04 -0.6748 1.373E+00
  7.000E+04 7.011E+04 2.434E+00 7.280E-02 9.747E-02 2.920E-02 1.995E-01 2.633E+00 2.929E+04 -0.6985 1.373E+00
  8.000E+04 8.011E+04 2.448E+00 8.509E-02 1.151E-01 3.320E-02 2.333E-01 2.682E+00 3.305E+04 -0.7191 1.373E+00
  9.000E+04 9.011E+04 2.461E+00 9.760E-02 1.331E-01 3.718E-02 2.679E-01 2.729E+00 3.675E+04 -0.7372 1.373E+00
  1.000E+05 1.001E+05 2.472E+00 1.103E-01 1.515E-01 4.115E-02 3.029E-01 2.775E+00 4.038E+04 -0.7535 1.373E+00
  1.200E+05 1.201E+05 2.491E+00 1.360E-01 1.885E-01 4.920E-02 3.737E-01 2.865E+00 4.747E+04 -0.7816 1.373E+00
  1.400E+05 1.401E+05 2.507E+00 1.623E-01 2.266E-01 5.722E-02 4.461E-01 2.953E+00 5.435E+04 -0.8054 1.373E+00
  1.700E+05 1.701E+05 2.527E+00 2.027E-01 2.853E-01 6.921E-02 5.572E-01 3.084E+00 6.429E+04 -0.8353 1.373E+00
  2.000E+05 2.001E+05 2.544E+00 2.439E-01 3.457E-01 8.116E-02 6.708E-01 3.215E+00 7.382E+04 -0.8604 1.373E+00
  2.500E+05 2.501E+05 2.567E+00 3.131E-01 4.457E-01 1.014E-01 8.602E-01 3.427E+00 8.888E+04 -0.8948 1.373E+00
